1,236,99,1002,80,0.7044776119402985,0.07393715341959335,0.7468354430379747,0.7250384024577572,0.8002138668272923,0.8736767819336627,0.8152702292603525,0.6567164179104478,0.9095903685524389
2,236,99,1001,81,0.7044776119402985,0.07486136783733827,0.7444794952681388,0.7239263803680982,0.7998686275472459,0.8729710656316161,0.8148081220514801,0.6477611940298508,0.9067906761183497
3,225,110,1000,82,0.6716417910447762,0.07578558225508318,0.7328990228013029,0.7009345794392524,0.7779410493560377,0.8645024700070572,0.7979281043948464,0.6417910447761194,0.8662467479118171
4,216,119,1004,78,0.6447761194029851,0.07208872458410351,0.7346938775510204,0.6868044515103339,0.7608569042824164,0.8609738884968243,0.7863436974094408,0.6208955223880597,0.851481477580341
5,236,99,1014,68,0.7044776119402985,0.06284658040665435,0.7763157894736842,0.7386541471048512,0.8043264172949136,0.8821453775582216,0.8208155157668221,0.6656716417910448,0.908716122984232
6,226,109,1022,60,0.6746268656716418,0.05545286506469501,0.7902097902097902,0.7278582930756845,0.7870888155092333,0.8807339449541285,0.8095870003034734,0.6656716417910448,0.8704410200233834
7,222,113,1010,72,0.6626865671641791,0.066543438077634,0.7551020408163265,0.7058823529411764,0.7751048303183454,0.8694424841213833,0.7980715645432725,0.6328358208955224,0.8664215970254585
8,229,106,982,100,0.6835820895522388,0.09242144177449169,0.6960486322188449,0.6897590361445782,0.7798137141351161,0.8546224417784051,0.7955803238888736,0.6208955223880597,0.8888086034190374
9,236,99,1004,78,0.7044776119402985,0.07208872458410351,0.7515923566878981,0.7272727272727272,0.8009031725965535,0.8750882145377559,0.8161944436780975,0.6537313432835821,0.9013640337479856
10,245,90,1002,80,0.7313432835820896,0.07393715341959335,0.7538461538461538,0.7424242424242424,0.8172647979226313,0.8800282286520819,0.828703065081248,0.6567164179104478,0.9136666701776931
11,226,109,1006,76,0.6746268656716418,0.07024029574861368,0.7483443708609272,0.7095761381475667,0.7819074116744792,0.8694424841213833,0.8021932849615141,0.6328358208955224,0.8993964545655632
12,244,91,990,92,0.7283582089552239,0.08502772643253234,0.7261904761904762,0.7272727272727273,0.8110694391748285,0.8708539167254764,0.8216652412613458,0.6597014925373135,0.9119940172110513
13,236,99,1007,75,0.7044776119402985,0.06931608133086876,0.7588424437299035,0.7306501547987615,0.8019342092165136,0.8772053634438955,0.8175807653047149,0.6447761194029851,0.9108416983536798
14,227,108,1007,75,0.6776119402985075,0.06931608133086876,0.7516556291390728,0.7127158555729984,0.784236970352975,0.8708539167254764,0.8041479294838193,0.6417910447761194,0.8795816260967568
15,220,115,1010,72,0.6567164179104478,0.066543438077634,0.7534246575342466,0.7017543859649122,0.7710057426395321,0.8680310515172901,0.795086489916407,0.6388059701492538,0.8745131084169835
16,225,110,995,87,0.6716417910447762,0.08040665434380777,0.7211538461538461,0.6955177743431221,0.7762992501408695,0.8609738884968243,0.7956175683504841,0.6179104477611941,0.8553808234761268
17,224,111,1002,80,0.6686567164179105,0.07393715341959335,0.7368421052631579,0.701095461658842,0.7765856223985274,0.8652081863091038,0.7973597814991585,0.6179104477611941,0.8710877510822739
18,220,115,1001,81,0.6567164179104478,0.07486136783733827,0.7308970099667774,0.6918238993710693,0.7681534772182254,0.8616796047988708,0.7909275250365548,0.6298507462686567,0.8492021192555219
19,121,214,1042,40,0.3611940298507463,0.036968576709796676,0.7515527950310559,0.48790322580645157,0.5253504225070418,0.8207480592801694,0.6621127265704748,0.43283582089552236,0.8017379580572789
20,226,109,1008,74,0.6746268656716418,0.06839186691312385,0.7533333333333333,0.7118110236220473,0.7825603044938958,0.8708539167254764,0.803117499379259,0.6388059701492538,0.8730827162704473
21,224,111,991,91,0.6686567164179105,0.08410351201478743,0.7111111111111111,0.6892307692307693,0.7729880404559567,0.8574453069865914,0.7922766022015615,0.6238805970149254,0.8577928985980472
22,236,99,993,89,0.7044776119402985,0.0822550831792976,0.7261538461538461,0.7151515151515151,0.7970925516192835,0.8673253352152435,0.8111112643805004,0.6358208955223881,0.8864934326251593
23,202,133,1015,67,0.6029850746268657,0.06192236598890943,0.7509293680297398,0.6688741721854304,0.734099668987395,0.8588567395906845,0.7705313543189781,0.6238805970149254,0.8694677635113073
