nb,283,52,647,435,0.844776119402985,0.4020332717190388,0.39415041782729804,0.5375118708452041,0.7002606362737619,0.6563161609033169,0.7213714238419732,0.5134328358208955,0.8424567353774529
lr,168,167,988,94,0.5014925373134328,0.08687615526802218,0.6412213740458015,0.5628140703517587,0.6474190453159008,0.8158080451658434,0.7073081910227053,0.5522388059701493,0.8531499173153287
svm,181,154,934,148,0.5402985074626866,0.1367837338262477,0.5501519756838906,0.5451807228915664,0.6646092638167052,0.7868736767819337,0.7017573868182195,0.5074626865671642,0.8280980419005888
mlp,180,155,977,105,0.5373134328358209,0.09704251386321626,0.631578947368421,0.5806451612903225,0.6737221174014232,0.8165137614678899,0.7201354594863023,0.5313432835820896,0.8282855307091922
rf,147,188,1049,33,0.4388059701492537,0.030499075785582256,0.8166666666666667,0.570873786407767,0.6041620548946165,0.8440366972477065,0.7041534471818357,0.582089552238806,0.8499857803431677
