nb,281,54,655,427,0.8388059701492537,0.3946395563770795,0.3968926553672316,0.5388302972195589,0.7032152934186874,0.6605504587155964,0.7220832068860872,0.49850746268656715,0.8500384457388428
lr,168,167,996,86,0.5014925373134328,0.07948243992606285,0.6614173228346457,0.5704584040747029,0.6492678043442832,0.821453775582216,0.711005048693685,0.5492537313432836,0.8589199380654947
svm,187,148,944,138,0.5582089552238806,0.12754158964879853,0.5753846153846154,0.5666666666666667,0.6808208664530039,0.7981651376146789,0.7153336827875408,0.5164179104477612,0.835797722748291
mlp,196,139,967,115,0.5850746268656717,0.10628465804066543,0.6302250803858521,0.6068111455108359,0.7071865258004877,0.8207480592801694,0.7393949844125032,0.5402985074626866,0.8445591379728036
rf,147,188,1045,37,0.4388059701492537,0.034195933456561925,0.7989130434782609,0.5664739884393064,0.6034423495813438,0.8412138320395202,0.702305018346346,0.5611940298507463,0.8605420322522883
