#invalid,#ARB,,,,,%
1785,228,,lr,124,104,12.77310924
1785,753,,nb,401,352,42.18487395
1785,274,,svm,152,122,15.35014006
1785,311,,mlp,178,133,17.42296919
1785,152,,rf,76,76,8.515406162
