nb,283,52,651,431,0.844776119402985,0.39833641404805914,0.3963585434173669,0.5395614871306006,0.7027890999464037,0.6591390261115032,0.7232198526774629,0.4925373134328358,0.8440746163325925
lr,173,162,998,84,0.5164179104477612,0.07763401109057301,0.6731517509727627,0.5844594594594595,0.6621235014841348,0.826393789696542,0.7193919496785942,0.5552238805970149,0.8589304711446297
svm,187,148,944,138,0.5582089552238806,0.12754158964879853,0.5753846153846154,0.5666666666666667,0.6808208664530039,0.7981651376146789,0.7153336827875408,0.5164179104477612,0.839410568891604
mlp,191,144,965,117,0.5701492537313433,0.10813308687615526,0.6201298701298701,0.5940902021772939,0.6956109877211818,0.8158080451658434,0.7310080834275939,0.5223880597014925,0.8220920801777984
rf,144,191,1044,38,0.4298507462686567,0.03512014787430684,0.7912087912087912,0.5570599613152805,0.5947447126682333,0.8383909668313339,0.6973652991971749,0.573134328358209,0.8513255880091427
